,ward,district,date_day,date_year,charge_1_type,race_WHITE HISPANIC,race_BLACK,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_AMER INDIAN / ALASKAN NATIVE,race_UNKNOWN / REFUSED
12013,13,008,19,2021,F,0,1,0,0,0,0,0
12014,28,011,19,2021,F,0,0,0,1,0,0,0
12015,24,011,6,2021,F,0,1,0,0,0,0,0
12016,41,016,6,2021,M,0,1,0,0,0,0,0
12017,6,007,19,2021,M,0,1,0,0,0,0,0
12018,20,007,17,2022,M,0,1,0,0,0,0,0
12019,6,006,19,2021,F,0,1,0,0,0,0,0
12020,28,011,19,2021,M,0,1,0,0,0,0,0
12021,29,015,6,2021,F,0,1,0,0,0,0,0
12022,20,003,4,2022,F,0,1,0,0,0,0,0
12023,16,007,19,2021,F,0,1,0,0,0,0,0
12024,8,006,19,2021,F,0,1,0,0,0,0,0
12025,34,022,19,2021,F,0,1,0,0,0,0,0
12026,16,007,19,2021,F,0,1,0,0,0,0,0
12027,1,012,6,2021,M,0,1,0,0,0,0,0
12028,28,011,19,2021,M,0,1,0,0,0,0,0
12029,7,003,6,2021,M,0,1,0,0,0,0,0
12030,7,003,6,2021,M,0,1,0,0,0,0,0
12031,34,005,30,2022,M,0,1,0,0,0,0,0
12032,1,014,6,2021,M,1,0,0,0,0,0,0
12033,28,011,4,2022,F,0,1,0,0,0,0,0
12034,24,010,19,2021,M,0,1,0,0,0,0,0
12035,16,007,19,2021,F,0,1,0,0,0,0,0
12036,48,020,17,2022,M,0,1,0,0,0,0,0
12037,9,005,19,2021,M,0,1,0,0,0,0,0
12038,26,012,19,2021,M,1,0,0,0,0,0,0
12039,40,020,19,2021,M,0,1,0,0,0,0,0
12040,34,022,19,2021,M,0,1,0,0,0,0,0
12041,16,007,19,2021,F,0,1,0,0,0,0,0
12042,37,011,19,2021,F,0,1,0,0,0,0,0
12043,3,001,19,2021,M,0,1,0,0,0,0,0
12044,17,007,19,2021,F,0,1,0,0,0,0,0
12045,9,005,19,2021,F,0,1,0,0,0,0,0
12046,1,014,6,2021,M,0,0,1,0,0,0,0
12047,34,005,19,2021,F,0,1,0,0,0,0,0
12048,27,018,17,2022,M,0,1,0,0,0,0,0
12049,26,014,30,2022,M,0,1,0,0,0,0,0
12050,4,002,19,2021,M,0,1,0,0,0,0,0
12051,35,025,6,2021,M,1,0,0,0,0,0,0
12052,29,015,6,2021,F,0,1,0,0,0,0,0
12053,8,004,6,2021,F,0,1,0,0,0,0,0
12054,29,015,6,2021,M,0,1,0,0,0,0,0
12055,7,004,6,2021,M,0,1,0,0,0,0,0
12056,37,025,6,2021,M,0,1,0,0,0,0,0
12057,24,011,23,2022,F,0,1,0,0,0,0,0
12058,24,011,23,2022,F,0,1,0,0,0,0,0
12059,32,014,6,2021,F,0,1,0,0,0,0,0
12060,28,011,6,2021,M,0,1,0,0,0,0,0
12061,9,006,7,2020,F,0,1,0,0,0,0,0
12062,27,011,6,2021,M,0,1,0,0,0,0,0
12063,13,008,6,2021,M,0,0,0,1,0,0,0
12064,20,007,6,2021,M,0,1,0,0,0,0,0
12065,28,010,6,2021,F,1,0,0,0,0,0,0
12066,2,014,6,2021,M,0,1,0,0,0,0,0
12067,27,011,6,2021,M,0,1,0,0,0,0,0
12068,42,018,4,2022,M,0,0,0,1,0,0,0
12069,24,011,7,2020,F,0,1,0,0,0,0,0
12070,50,024,23,2022,M,0,0,0,0,1,0,0
12071,38,016,6,2021,M,1,0,0,0,0,0,0
12072,15,007,7,2020,F,0,1,0,0,0,0,0
12073,46,019,4,2022,M,0,1,0,0,0,0,0
12074,46,019,4,2022,M,0,1,0,0,0,0,0
12075,16,007,6,2021,F,0,1,0,0,0,0,0
12076,24,010,6,2021,F,0,1,0,0,0,0,0
12077,4,001,6,2021,F,0,1,0,0,0,0,0
12078,37,025,4,2022,M,0,0,0,1,0,0,0
12079,41,016,6,2021,M,0,0,0,1,0,0,0
12080,3,002,6,2021,M,0,1,0,0,0,0,0
12081,15,009,6,2021,M,0,0,0,1,0,0,0
12082,19,022,6,2021,F,0,1,0,0,0,0,0
12083,6,006,6,2021,M,0,1,0,0,0,0,0
12084,21,022,6,2021,M,0,0,0,1,0,0,0
12085,39,017,20,2021,M,1,0,0,0,0,0,0
12086,27,018,6,2021,F,0,1,0,0,0,0,0
12087,42,018,6,2021,F,0,1,0,0,0,0,0
12088,7,003,6,2021,M,0,1,0,0,0,0,0
12089,41,016,6,2021,F,1,0,0,0,0,0,0
12090,16,008,6,2021,F,0,1,0,0,0,0,0
12091,42,001,6,2021,F,0,1,0,0,0,0,0
12092,38,016,6,2021,M,0,0,0,1,0,0,0
12093,31,025,21,2021,M,0,1,0,0,0,0,0
12094,9,005,6,2021,F,0,1,0,0,0,0,0
12095,9,005,21,2021,M,0,1,0,0,0,0,0
12096,40,017,3,2022,F,1,0,0,0,0,0,0
12097,27,012,6,2021,O,0,1,0,0,0,0,0
12098,49,024,6,2021,M,0,1,0,0,0,0,0
12099,5,004,6,2021,F,0,0,0,1,0,0,0
12100,16,008,21,2021,F,0,1,0,0,0,0,0
12101,20,003,3,2022,M,0,1,0,0,0,0,0
12102,24,011,3,2022,O,0,1,0,0,0,0,0
12103,24,011,3,2022,F,0,1,0,0,0,0,0
12104,22,010,7,2021,M,1,0,0,0,0,0,0
12105,2,018,3,2022,M,1,0,0,0,0,0,0
12106,28,011,21,2021,M,0,1,0,0,0,0,0
12107,20,007,21,2021,F,0,1,0,0,0,0,0
12108,42,001,21,2021,M,0,1,0,0,0,0,0
12109,29,015,21,2021,M,0,1,0,0,0,0,0
12110,20,003,21,2021,F,0,1,0,0,0,0,0
12111,24,010,20,2021,M,0,1,0,0,0,0,0
12112,34,005,21,2021,M,0,1,0,0,0,0,0
12113,29,015,21,2021,M,0,1,0,0,0,0,0
12114,5,003,21,2021,O,0,1,0,0,0,0,0
12115,24,011,21,2021,F,0,1,0,0,0,0,0
12116,9,006,15,2022,F,0,1,0,0,0,0,0
12117,37,011,15,2022,F,0,1,0,0,0,0,0
12118,24,010,15,2022,M,0,1,0,0,0,0,0
12119,25,012,15,2022,M,1,0,0,0,0,0,0
12120,9,005,15,2022,F,0,1,0,0,0,0,0
12121,9,005,15,2022,F,0,1,0,0,0,0,0
12122,27,012,15,2022,M,0,1,0,0,0,0,0
12123,28,011,15,2022,M,0,1,0,0,0,0,0
12124,27,018,15,2022,F,0,1,0,0,0,0,0
12125,48,020,15,2022,M,0,1,0,0,0,0,0
12126,42,001,15,2022,M,0,1,0,0,0,0,0
12127,7,004,15,2022,M,0,1,0,0,0,0,0
12128,42,001,15,2022,M,0,1,0,0,0,0,0
12129,7,004,15,2022,F,0,1,0,0,0,0,0
12130,44,019,15,2022,M,0,0,0,1,0,0,0
12131,26,025,23,2022,F,1,0,0,0,0,0,0
12132,21,022,7,2021,F,0,1,0,0,0,0,0
12133,7,004,3,2022,F,0,1,0,0,0,0,0
12134,28,011,15,2022,F,0,1,0,0,0,0,0
12135,3,002,15,2022,M,0,1,0,0,0,0,0
12136,12,010,23,2022,F,1,0,0,0,0,0,0
12137,20,003,15,2022,F,0,1,0,0,0,0,0
12138,5,003,23,2022,M,0,1,0,0,0,0,0
12139,42,001,23,2022,M,0,1,0,0,0,0,0
12140,3,001,15,2022,F,0,1,0,0,0,0,0
12141,41,016,15,2022,M,0,0,0,1,0,0,0
12142,25,001,15,2022,F,0,1,0,0,0,0,0
12143,27,012,23,2022,F,0,1,0,0,0,0,0
12144,27,011,22,2021,F,0,1,0,0,0,0,0
12145,6,007,23,2022,F,0,1,0,0,0,0,0
12146,6,007,15,2022,F,0,1,0,0,0,0,0
12147,6,006,15,2022,M,0,1,0,0,0,0,0
12148,42,018,7,2021,M,0,0,0,1,0,0,0
12149,6,003,15,2022,F,0,1,0,0,0,0,0
12150,24,010,15,2022,M,0,1,0,0,0,0,0
12151,41,016,7,2021,M,0,0,0,1,0,0,0
12152,6,006,23,2022,F,0,1,0,0,0,0,0
12153,16,009,11,2021,M,1,0,0,0,0,0,0
12154,16,008,7,2021,F,0,1,0,0,0,0,0
12155,16,008,7,2021,F,0,1,0,0,0,0,0
12156,9,005,20,2021,F,0,1,0,0,0,0,0
12157,9,005,20,2021,F,0,1,0,0,0,0,0
12158,44,019,7,2021,M,0,1,0,0,0,0,0
12159,30,025,7,2021,M,1,0,0,0,0,0,0
12160,25,012,20,2021,M,0,1,0,0,0,0,0
12161,31,025,7,2021,M,1,0,0,0,0,0,0
12162,16,008,7,2021,M,1,0,0,0,0,0,0
12163,9,005,7,2021,F,0,1,0,0,0,0,0
12164,9,005,7,2021,F,0,1,0,0,0,0,0
12165,14,009,7,2021,M,1,0,0,0,0,0,0
12166,21,022,7,2021,M,0,1,0,0,0,0,0
12167,37,025,11,2021,F,0,1,0,0,0,0,0
12168,37,025,11,2021,M,0,1,0,0,0,0,0
12169,24,010,3,2022,F,0,1,0,0,0,0,0
12170,24,010,3,2022,F,0,1,0,0,0,0,0
12171,37,015,7,2021,M,0,1,0,0,0,0,0
12172,13,008,7,2021,M,0,1,0,0,0,0,0
12173,46,019,11,2021,M,0,1,0,0,0,0,0
12174,46,019,11,2021,M,0,1,0,0,0,0,0
12175,47,019,7,2021,M,0,0,0,0,1,0,0
12176,27,012,20,2021,F,0,1,0,0,0,0,0
12177,33,017,11,2021,M,0,0,0,1,0,0,0
12178,15,007,11,2021,F,0,1,0,0,0,0,0
12179,42,001,7,2021,F,0,1,0,0,0,0,0
12180,8,006,7,2021,M,0,1,0,0,0,0,0
12181,27,011,7,2021,F,0,1,0,0,0,0,0
12182,6,003,7,2021,F,0,1,0,0,0,0,0
12183,7,004,7,2021,M,0,1,0,0,0,0,0
12184,41,016,7,2021,M,0,0,0,1,0,0,0
12185,21,006,7,2021,M,0,1,0,0,0,0,0
12186,6,003,7,2021,M,0,1,0,0,0,0,0
12187,6,003,7,2021,F,0,1,0,0,0,0,0
12188,15,009,7,2021,M,1,0,0,0,0,0,0
12189,3,009,7,2021,F,0,1,0,0,0,0,0
12190,24,010,7,2021,F,0,1,0,0,0,0,0
12191,28,011,7,2021,F,0,1,0,0,0,0,0
12192,17,008,7,2021,M,0,1,0,0,0,0,0
12193,50,024,7,2021,M,0,1,0,0,0,0,0
12194,44,019,7,2021,M,1,0,0,0,0,0,0
12195,44,019,7,2021,M,0,0,0,1,0,0,0
12196,44,019,20,2021,M,0,1,0,0,0,0,0
12198,28,015,7,2021,F,0,1,0,0,0,0,0
12199,42,018,20,2021,F,0,1,0,0,0,0,0
12200,7,004,7,2021,F,0,1,0,0,0,0,0
12201,6,007,7,2021,M,0,1,0,0,0,0,0
12202,19,022,20,2021,F,0,1,0,0,0,0,0
12203,22,010,7,2021,M,1,0,0,0,0,0,0
12204,11,009,20,2021,O,1,0,0,0,0,0,0
12205,16,007,20,2021,F,0,1,0,0,0,0,0
12206,24,010,20,2021,F,0,1,0,0,0,0,0
12207,24,010,20,2021,F,0,1,0,0,0,0,0
12208,49,024,20,2021,M,0,1,0,0,0,0,0
12209,24,011,23,2022,M,0,1,0,0,0,0,0
12210,5,003,4,2022,F,0,1,0,0,0,0,0
12211,46,019,20,2021,F,0,1,0,0,0,0,0
12212,18,008,20,2021,F,1,0,0,0,0,0,0
12213,18,008,20,2021,F,1,0,0,0,0,0,0
12214,18,008,20,2021,M,1,0,0,0,0,0,0
12215,32,019,20,2021,O,1,0,0,0,0,0,0
12216,8,006,20,2021,F,0,1,0,0,0,0,0
12217,42,018,20,2021,F,0,0,0,0,1,0,0
12218,11,009,7,2021,O,0,1,0,0,0,0,0
12219,20,003,7,2021,F,0,1,0,0,0,0,0
12220,10,004,20,2021,M,1,0,0,0,0,0,0
12221,34,005,20,2021,O,0,1,0,0,0,0,0
12222,1,014,7,2021,M,0,0,0,1,0,0,0
12223,16,007,20,2021,F,0,1,0,0,0,0,0
12224,24,011,20,2021,F,0,1,0,0,0,0,0
12225,37,015,20,2021,F,0,1,0,0,0,0,0
12226,37,025,20,2021,M,0,1,0,0,0,0,0
12227,6,006,20,2021,F,0,1,0,0,0,0,0
12228,17,007,20,2021,F,0,1,0,0,0,0,0
12229,42,018,7,2021,M,0,1,0,0,0,0,0
12230,16,007,20,2021,M,0,1,0,0,0,0,0
12231,16,009,20,2021,F,1,0,0,0,0,0,0
12232,16,009,20,2021,F,1,0,0,0,0,0,0
12233,45,016,20,2021,M,1,0,0,0,0,0,0
12234,28,011,20,2021,F,0,1,0,0,0,0,0
12235,28,011,20,2021,F,1,0,0,0,0,0,0
12236,38,016,20,2021,M,0,0,0,1,0,0,0
12237,27,011,20,2021,F,0,1,0,0,0,0,0
12238,46,019,20,2021,O,1,0,0,0,0,0,0
12239,44,019,20,2021,M,0,0,0,1,0,0,0
12240,12,010,20,2021,M,1,0,0,0,0,0,0
12241,6,007,20,2021,F,0,0,0,1,0,0,0
12242,17,006,20,2021,M,0,1,0,0,0,0,0
12243,37,011,20,2021,F,0,1,0,0,0,0,0
12244,28,011,20,2021,F,0,1,0,0,0,0,0
12245,28,011,20,2021,M,0,1,0,0,0,0,0
12246,24,010,20,2021,F,0,1,0,0,0,0,0
12247,24,010,20,2021,O,0,1,0,0,0,0,0
12248,15,007,20,2021,F,0,1,0,0,0,0,0
12249,8,004,20,2021,F,0,1,0,0,0,0,0
12250,7,003,7,2021,F,0,1,0,0,0,0,0
12251,20,003,20,2021,M,0,1,0,0,0,0,0
12252,6,007,20,2021,F,0,1,0,0,0,0,0
12253,21,022,20,2021,M,0,1,0,0,0,0,0
12254,8,003,20,2021,M,0,1,0,0,0,0,0
12255,13,008,7,2021,M,0,0,0,1,0,0,0
12256,5,003,20,2021,M,0,1,0,0,0,0,0
12257,15,009,17,2022,M,1,0,0,0,0,0,0
12258,13,008,20,2021,M,0,1,0,0,0,0,0
12259,34,022,3,2022,F,0,1,0,0,0,0,0
12260,17,007,20,2021,F,0,1,0,0,0,0,0
12261,21,022,20,2021,M,0,1,0,0,0,0,0
12262,6,003,20,2021,F,0,1,0,0,0,0,0
12263,1,014,20,2021,F,0,1,0,0,0,0,0
12264,37,025,7,2021,M,0,1,0,0,0,0,0
12265,17,006,20,2021,F,0,1,0,0,0,0,0
12266,12,010,3,2022,M,0,1,0,0,0,0,0
12267,28,011,20,2021,M,0,1,0,0,0,0,0
12268,26,025,20,2021,M,1,0,0,0,0,0,0
12269,4,001,20,2021,M,0,1,0,0,0,0,0
12270,24,010,20,2021,M,0,1,0,0,0,0,0
12271,3,002,7,2021,M,1,0,0,0,0,0,0
12272,41,016,4,2022,M,0,1,0,0,0,0,0
12273,10,004,20,2021,M,0,1,0,0,0,0,0
12274,26,012,20,2021,F,1,0,0,0,0,0,0
12275,17,006,20,2021,F,0,1,0,0,0,0,0
12276,9,005,20,2021,F,0,1,0,0,0,0,0
12277,9,005,20,2021,M,0,1,0,0,0,0,0
12278,42,001,20,2021,F,1,0,0,0,0,0,0
12279,12,009,20,2021,M,1,0,0,0,0,0,0
12280,28,011,20,2021,M,0,1,0,0,0,0,0
12281,24,011,20,2021,M,0,1,0,0,0,0,0
12282,28,012,20,2021,M,0,1,0,0,0,0,0
12283,24,011,20,2021,M,0,1,0,0,0,0,0
12284,20,007,20,2021,F,0,1,0,0,0,0,0
12285,20,007,20,2021,F,0,1,0,0,0,0,0
12286,20,007,20,2021,F,0,1,0,0,0,0,0
12287,20,002,7,2021,F,0,1,0,0,0,0,0
12288,10,004,20,2021,M,0,1,0,0,0,0,0
12289,10,004,20,2021,M,0,1,0,0,0,0,0
12290,34,022,7,2021,M,0,1,0,0,0,0,0
12291,26,014,20,2021,F,1,0,0,0,0,0,0
12292,28,011,7,2021,F,0,1,0,0,0,0,0
12293,6,006,11,2021,M,0,1,0,0,0,0,0
12294,17,006,20,2021,F,0,1,0,0,0,0,0
12295,24,010,20,2021,F,0,1,0,0,0,0,0
12296,2,018,20,2021,M,0,1,0,0,0,0,0
12297,20,002,20,2021,M,0,1,0,0,0,0,0
12298,16,007,20,2021,F,0,1,0,0,0,0,0
12299,6,003,11,2021,M,0,1,0,0,0,0,0
12300,1,012,20,2021,M,1,0,0,0,0,0,0
12301,5,002,20,2021,M,0,1,0,0,0,0,0
12302,22,010,3,2022,F,1,0,0,0,0,0,0
12303,37,025,11,2021,F,0,1,0,0,0,0,0
12304,24,010,20,2021,M,0,1,0,0,0,0,0
12305,6,007,20,2021,F,0,1,0,0,0,0,0
12306,26,014,20,2021,M,0,0,0,1,0,0,0
12307,23,008,11,2021,M,1,0,0,0,0,0,0
12308,8,004,20,2021,F,0,1,0,0,0,0,0
12309,28,011,20,2021,F,0,1,0,0,0,0,0
12310,20,007,20,2021,F,0,1,0,0,0,0,0
12311,28,011,20,2021,F,0,1,0,0,0,0,0
12312,21,022,20,2021,M,0,1,0,0,0,0,0
12313,14,008,20,2021,M,1,0,0,0,0,0,0
12314,19,022,20,2021,F,0,1,0,0,0,0,0
12315,42,001,20,2021,M,0,0,0,1,0,0,0
12316,19,022,20,2021,M,0,1,0,0,0,0,0
12317,16,007,20,2021,F,0,1,0,0,0,0,0
12318,30,025,20,2021,M,0,0,0,1,0,0,0
12319,42,018,20,2021,M,0,0,0,1,0,0,0
12320,24,010,20,2021,F,0,1,0,0,0,0,0
12321,34,022,20,2021,M,0,1,0,0,0,0,0
12322,20,003,20,2021,F,0,1,0,0,0,0,0
12323,20,003,20,2021,M,0,1,0,0,0,0,0
12324,37,015,20,2021,F,0,1,0,0,0,0,0
12325,18,008,20,2021,F,0,1,0,0,0,0,0
12326,27,011,20,2021,F,0,1,0,0,0,0,0
12327,16,008,20,2021,M,0,1,0,0,0,0,0
12328,24,011,20,2021,F,0,1,0,0,0,0,0
12329,42,018,11,2021,F,0,1,0,0,0,0,0
12330,42,018,11,2021,F,0,1,0,0,0,0,0
12331,8,004,20,2021,F,0,1,0,0,0,0,0
12332,16,007,7,2021,F,0,1,0,0,0,0,0
12333,28,011,20,2021,F,0,1,0,0,0,0,0
12334,31,025,15,2022,F,1,0,0,0,0,0,0
12335,15,007,20,2021,F,0,1,0,0,0,0,0
12336,27,012,20,2021,M,0,1,0,0,0,0,0
12337,38,016,7,2021,M,1,0,0,0,0,0,0
12338,24,011,20,2021,O,0,1,0,0,0,0,0
12339,28,015,20,2021,M,0,1,0,0,0,0,0
12340,6,007,7,2021,M,0,1,0,0,0,0,0
12341,37,011,7,2021,F,0,1,0,0,0,0,0
12342,13,008,7,2021,M,0,1,0,0,0,0,0
12343,31,025,23,2022,F,1,0,0,0,0,0,0
12344,4,001,23,2022,M,0,1,0,0,0,0,0
12345,15,007,23,2022,O,0,1,0,0,0,0,0
12346,26,014,23,2022,F,0,0,1,0,0,0,0
12347,3,001,23,2022,M,0,1,0,0,0,0,0
12348,45,016,23,2022,M,0,0,0,1,0,0,0
12349,18,008,21,2021,M,0,1,0,0,0,0,0
12350,4,002,23,2022,M,0,1,0,0,0,0,0
12351,38,016,8,2021,M,1,0,0,0,0,0,0
12352,38,016,8,2021,M,0,0,0,1,0,0,0
12353,26,014,23,2022,M,1,0,0,0,0,0,0
12354,28,015,23,2022,M,0,1,0,0,0,0,0
12355,27,012,23,2022,M,1,0,0,0,0,0,0
12356,4,001,23,2022,M,0,1,0,0,0,0,0
12357,3,002,23,2022,F,0,1,0,0,0,0,0
12358,34,022,4,2022,F,0,1,0,0,0,0,0
12359,11,009,4,2022,F,0,1,0,0,0,0,0
12360,16,009,11,2021,F,0,1,0,0,0,0,0
12361,6,006,11,2021,F,0,1,0,0,0,0,0
12362,11,009,23,2022,M,1,0,0,0,0,0,0
12363,40,024,23,2022,M,0,0,0,1,0,0,0
12364,41,016,22,2021,M,0,0,0,1,0,0,0
12365,28,011,22,2021,M,0,1,0,0,0,0,0
12366,24,010,22,2021,M,0,1,0,0,0,0,0
12367,44,019,18,2022,M,0,0,0,1,0,0,0
12368,42,018,8,2021,F,0,1,0,0,0,0,0
12369,13,008,11,2021,M,1,0,0,0,0,0,0
12370,4,002,11,2021,M,0,1,0,0,0,0,0
12371,42,018,18,2022,F,0,1,0,0,0,0,0
12372,37,015,21,2021,M,0,1,0,0,0,0,0
12373,16,007,22,2021,M,0,0,0,0,0,0,1
12374,40,020,22,2021,F,0,0,0,1,0,0,0
12375,44,019,18,2022,M,1,0,0,0,0,0,0
12376,21,022,22,2021,M,0,1,0,0,0,0,0
12377,34,022,22,2021,F,0,1,0,0,0,0,0
12378,35,014,22,2021,F,0,1,0,0,0,0,0
12379,30,017,22,2021,F,0,1,0,0,0,0,0
12380,21,022,22,2021,M,0,1,0,0,0,0,0
12381,6,007,22,2021,M,0,1,0,0,0,0,0
12382,26,025,22,2021,M,1,0,0,0,0,0,0
12383,41,016,18,2022,M,0,1,0,0,0,0,0
12384,9,005,22,2021,F,0,1,0,0,0,0,0
12385,21,022,22,2021,F,0,1,0,0,0,0,0
12386,25,012,18,2022,M,1,0,0,0,0,0,0
12387,48,020,23,2022,M,0,1,0,0,0,0,0
12388,7,004,22,2021,F,0,1,0,0,0,0,0
12389,8,004,23,2022,M,0,1,0,0,0,0,0
12390,42,018,21,2021,M,0,1,0,0,0,0,0
12391,22,010,22,2021,F,0,1,0,0,0,0,0
12392,4,002,22,2021,M,0,1,0,0,0,0,0
12393,42,018,22,2021,F,0,0,0,1,0,0,0
12394,42,018,22,2021,M,0,1,0,0,0,0,0
12395,27,018,21,2021,M,0,1,0,0,0,0,0
12396,20,003,23,2022,M,0,1,0,0,0,0,0
12397,20,003,22,2021,F,0,1,0,0,0,0,0
12398,20,003,22,2021,F,0,1,0,0,0,0,0
12399,5,003,22,2021,M,0,1,0,0,0,0,0
12400,12,010,22,2021,F,1,0,0,0,0,0,0
12401,25,012,22,2021,M,1,0,0,0,0,0,0
12402,28,011,4,2022,F,0,1,0,0,0,0,0
12403,28,011,21,2021,O,0,1,0,0,0,0,0
12404,37,025,22,2021,M,0,1,0,0,0,0,0
12405,37,025,22,2021,M,0,1,0,0,0,0,0
12406,36,025,21,2021,F,0,1,0,0,0,0,0
12407,42,018,21,2021,F,0,1,0,0,0,0,0
12408,41,016,22,2021,M,0,1,0,0,0,0,0
12409,38,016,21,2021,F,0,0,0,1,0,0,0
12410,37,015,21,2021,M,0,1,0,0,0,0,0
12411,37,015,21,2021,M,0,1,0,0,0,0,0
12412,27,012,4,2022,M,0,1,0,0,0,0,0
12413,20,003,21,2021,M,0,1,0,0,0,0,0
12414,8,005,21,2021,M,0,1,0,0,0,0,0
12415,29,015,21,2021,F,0,1,0,0,0,0,0
12416,29,015,21,2021,F,0,1,0,0,0,0,0
12417,2,018,21,2021,M,0,1,0,0,0,0,0
12418,30,025,21,2021,M,0,1,0,0,0,0,0
12419,46,019,21,2021,F,0,1,0,0,0,0,0
12420,27,012,21,2021,M,0,1,0,0,0,0,0
12421,17,006,21,2021,F,0,1,0,0,0,0,0
12422,16,007,21,2021,F,1,0,0,0,0,0,0
12423,21,022,21,2021,F,0,1,0,0,0,0,0
12424,24,011,21,2021,F,0,1,0,0,0,0,0
12425,24,011,21,2021,F,0,1,0,0,0,0,0
12426,6,007,21,2021,F,0,1,0,0,0,0,0
12427,13,008,3,2022,F,1,0,0,0,0,0,0
12428,28,015,21,2021,F,0,1,0,0,0,0,0
12429,28,012,21,2021,M,0,1,0,0,0,0,0
12430,8,004,21,2021,M,0,1,0,0,0,0,0
12431,25,012,4,2022,F,0,1,0,0,0,0,0
12432,10,004,4,2022,M,0,0,1,0,0,0,0
12433,7,004,21,2021,F,0,1,0,0,0,0,0
12434,1,014,21,2021,F,1,0,0,0,0,0,0
12435,9,005,21,2021,M,0,1,0,0,0,0,0
12436,9,005,21,2021,F,0,1,0,0,0,0,0
12437,28,011,21,2021,F,0,1,0,0,0,0,0
12438,3,001,21,2021,M,0,1,0,0,0,0,0
12439,3,009,21,2021,M,0,1,0,0,0,0,0
12440,28,011,21,2021,F,0,1,0,0,0,0,0
12441,8,003,21,2021,M,0,1,0,0,0,0,0
12442,17,007,21,2021,M,0,1,0,0,0,0,0
12443,17,007,21,2021,F,0,1,0,0,0,0,0
12444,20,007,21,2021,F,0,1,0,0,0,0,0
12445,4,002,21,2021,M,0,1,0,0,0,0,0
12446,28,011,21,2021,F,0,0,0,1,0,0,0
12447,16,007,21,2021,F,0,1,0,0,0,0,0
12448,21,006,21,2021,M,1,0,0,0,0,0,0
12449,45,016,21,2021,M,0,1,0,0,0,0,0
12450,28,011,21,2021,M,0,1,0,0,0,0,0
12451,1,025,22,2021,M,1,0,0,0,0,0,0
12452,41,016,22,2021,M,0,0,0,1,0,0,0
12453,8,004,21,2021,F,0,1,0,0,0,0,0
12454,6,006,21,2021,M,0,1,0,0,0,0,0
12455,37,015,21,2021,F,0,1,0,0,0,0,0
12456,5,003,21,2021,F,0,1,0,0,0,0,0
12457,5,003,21,2021,F,0,1,0,0,0,0,0
12458,5,003,28,2020,O,0,1,0,0,0,0,0
12459,27,011,21,2021,F,0,1,0,0,0,0,0
12460,42,001,21,2021,M,0,1,0,0,0,0,0
12461,29,015,21,2021,M,0,1,0,0,0,0,0
12462,24,010,22,2021,F,0,1,0,0,0,0,0
12463,35,025,23,2022,M,1,0,0,0,0,0,0
12464,37,015,21,2021,F,0,1,0,0,0,0,0
12465,45,016,23,2022,M,0,0,0,1,0,0,0
12466,21,006,21,2021,F,0,1,0,0,0,0,0
12467,48,020,23,2022,M,0,0,0,1,0,0,0
12468,17,008,21,2021,M,0,1,0,0,0,0,0
12469,5,003,21,2021,M,0,1,0,0,0,0,0
12470,37,025,21,2021,F,0,1,0,0,0,0,0
12471,26,011,21,2021,M,0,1,0,0,0,0,0
12472,24,011,23,2022,M,0,1,0,0,0,0,0
12473,42,018,21,2021,M,0,1,0,0,0,0,0
12474,8,004,21,2021,F,0,1,0,0,0,0,0
12475,28,010,21,2021,M,1,0,0,0,0,0,0
12476,21,022,8,2021,F,0,1,0,0,0,0,0
12477,16,008,11,2021,F,0,1,0,0,0,0,0
12478,37,025,8,2021,F,1,0,0,0,0,0,0
12479,49,024,8,2021,M,0,0,0,1,0,0,0
12480,29,015,8,2021,M,0,1,0,0,0,0,0
12481,44,019,8,2021,M,1,0,0,0,0,0,0
12482,17,008,8,2021,M,0,1,0,0,0,0,0
12483,7,004,8,2021,M,0,1,0,0,0,0,0
12484,37,025,8,2021,F,0,1,0,0,0,0,0
12485,11,009,8,2021,M,0,0,0,1,0,0,0
12486,32,014,11,2021,M,0,0,0,1,0,0,0
12487,20,007,8,2021,M,0,1,0,0,0,0,0
12488,48,020,8,2021,M,0,0,0,1,0,0,0
12489,26,014,8,2021,M,1,0,0,0,0,0,0
12490,37,025,8,2021,M,1,0,0,0,0,0,0
12491,37,025,14,2022,O,1,0,0,0,0,0,0
12492,37,015,8,2021,M,1,0,0,0,0,0,0
12493,27,011,22,2021,M,0,1,0,0,0,0,0
12494,5,003,8,2021,M,0,1,0,0,0,0,0
12495,29,015,17,2022,F,0,1,0,0,0,0,0
12496,20,003,18,2022,F,0,1,0,0,0,0,0
12497,20,003,18,2022,F,0,1,0,0,0,0,0
12498,28,011,8,2021,F,0,1,0,0,0,0,0
12499,28,011,8,2021,F,0,1,0,0,0,0,0
12500,12,009,11,2021,M,1,0,0,0,0,0,0
12501,20,002,8,2021,F,0,1,0,0,0,0,0
12502,41,016,22,2021,F,1,0,0,0,0,0,0
12503,37,015,8,2021,F,0,1,0,0,0,0,0
12504,9,006,8,2021,M,0,1,0,0,0,0,0
12505,42,001,8,2021,M,0,1,0,0,0,0,0
12506,2,018,8,2021,F,0,1,0,0,0,0,0
12507,2,018,14,2021,O,0,1,0,0,0,0,0
12508,15,009,8,2021,M,1,0,0,0,0,0,0
