,ward,district,date_day,date_year,charge_1_type,race_BLACK,race_WHITE HISPANIC,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_UNKNOWN / REFUSED,race_AMER INDIAN / ALASKAN NATIVE
89824,18,008,2,2014,F,1,0,0,0,0,0,0
89825,2,001,12,2014,M,0,1,0,0,0,0,0
89826,6,006,29,2014,F,0,0,0,1,0,0,0
89827,6,006,29,2014,F,1,0,0,0,0,0,0
89828,6,006,29,2014,F,1,0,0,0,0,0,0
89829,8,006,3,2014,F,1,0,0,0,0,0,0
89830,42,018,5,2014,M,0,0,0,1,0,0,0
89831,20,003,13,2014,M,1,0,0,0,0,0,0
89832,11,009,22,2014,F,1,0,0,0,0,0,0
89833,24,011,11,2014,F,1,0,0,0,0,0,0
89834,24,010,10,2014,O,1,0,0,0,0,0,0
89835,4,002,29,2014,M,1,0,0,0,0,0,0
89836,28,015,1,2014,F,1,0,0,0,0,0,0
89837,28,011,30,2014,M,0,0,0,1,0,0,0
89838,3,002,13,2014,M,1,0,0,0,0,0,0
89839,45,017,21,2014,M,0,1,0,0,0,0,0
89840,24,011,23,2014,F,1,0,0,0,0,0,0
89841,46,019,29,2014,M,0,1,0,0,0,0,0
89842,17,006,17,2014,M,1,0,0,0,0,0,0
89843,6,003,1,2014,F,1,0,0,0,0,0,0
89844,6,003,1,2014,M,1,0,0,0,0,0,0
89845,5,003,22,2014,M,1,0,0,0,0,0,0
89846,2,001,28,2014,M,1,0,0,0,0,0,0
89847,28,011,14,2014,M,1,0,0,0,0,0,0
89848,17,007,18,2014,M,1,0,0,0,0,0,0
89849,28,011,26,2014,F,1,0,0,0,0,0,0
89850,28,011,26,2014,F,1,0,0,0,0,0,0
89851,31,025,25,2014,F,0,1,0,0,0,0,0
89852,27,011,25,2014,F,0,1,0,0,0,0,0
89853,17,007,3,2014,M,1,0,0,0,0,0,0
89854,40,020,14,2014,M,0,1,0,0,0,0,0
89855,13,008,19,2014,M,0,1,0,0,0,0,0
89856,28,011,27,2014,F,1,0,0,0,0,0,0
89857,36,025,15,2014,F,1,0,0,0,0,0,0
89858,20,003,4,2014,M,1,0,0,0,0,0,0
89859,20,003,4,2014,M,1,0,0,0,0,0,0
89860,16,008,30,2014,M,1,0,0,0,0,0,0
89861,49,024,23,2014,M,1,0,0,0,0,0,0
89862,47,019,23,2014,M,0,1,0,0,0,0,0
89863,8,004,31,2014,M,1,0,0,0,0,0,0
89864,8,004,31,2014,M,1,0,0,0,0,0,0
89865,22,010,7,2014,F,0,0,0,1,0,0,0
89866,6,007,15,2014,M,1,0,0,0,0,0,0
89867,17,007,20,2014,M,1,0,0,0,0,0,0
89868,7,004,18,2014,M,0,0,1,0,0,0,0
89869,7,004,18,2014,F,0,1,0,0,0,0,0
89870,16,009,19,2014,F,0,0,0,1,0,0,0
89871,6,006,3,2014,M,1,0,0,0,0,0,0
89872,25,010,4,2014,F,1,0,0,0,0,0,0
89873,25,010,4,2014,F,1,0,0,0,0,0,0
89874,25,010,4,2014,F,1,0,0,0,0,0,0
89875,28,011,7,2014,F,1,0,0,0,0,0,0
89876,28,011,7,2014,F,1,0,0,0,0,0,0
89877,28,011,7,2014,F,1,0,0,0,0,0,0
89878,6,007,5,2014,M,1,0,0,0,0,0,0
89879,44,019,20,2014,M,0,0,0,1,0,0,0
89880,44,019,20,2014,M,0,0,0,1,0,0,0
89881,8,004,11,2014,F,1,0,0,0,0,0,0
89882,8,004,2,2014,M,1,0,0,0,0,0,0
89883,17,007,13,2014,M,1,0,0,0,0,0,0
89884,28,011,1,2014,F,1,0,0,0,0,0,0
89885,21,006,13,2014,M,1,0,0,0,0,0,0
89886,30,025,2,2014,M,0,1,0,0,0,0,0
89887,24,011,19,2014,F,1,0,0,0,0,0,0
89888,24,011,19,2014,F,1,0,0,0,0,0,0
89889,3,009,8,2014,F,1,0,0,0,0,0,0
89890,28,015,20,2014,F,1,0,0,0,0,0,0
89891,20,003,26,2014,F,1,0,0,0,0,0,0
89892,10,004,2,2014,M,0,1,0,0,0,0,0
89893,46,019,1,2014,F,1,0,0,0,0,0,0
89894,46,019,1,2014,F,1,0,0,0,0,0,0
89895,44,019,12,2014,M,0,0,0,1,0,0,0
89896,27,011,14,2014,F,1,0,0,0,0,0,0
89897,26,014,2,2014,M,0,1,0,0,0,0,0
89898,26,014,2,2014,M,0,1,0,0,0,0,0
89899,24,011,31,2014,F,1,0,0,0,0,0,0
89900,5,003,9,2014,M,1,0,0,0,0,0,0
89901,2,001,16,2014,M,1,0,0,0,0,0,0
89902,49,024,5,2014,M,1,0,0,0,0,0,0
89903,6,003,23,2014,M,1,0,0,0,0,0,0
89904,24,011,9,2022,F,0,1,0,0,0,0,0
89905,42,018,2,2014,M,1,0,0,0,0,0,0
89906,28,011,15,2014,M,1,0,0,0,0,0,0
89907,28,011,15,2014,O,1,0,0,0,0,0,0
89908,8,006,1,2014,M,1,0,0,0,0,0,0
89909,28,011,31,2014,F,1,0,0,0,0,0,0
89910,24,010,9,2014,M,0,1,0,0,0,0,0
89911,28,011,2,2014,M,1,0,0,0,0,0,0
89912,9,005,2,2014,F,0,0,0,1,0,0,0
89913,9,005,2,2014,F,0,0,0,1,0,0,0
89914,24,011,1,2014,F,1,0,0,0,0,0,0
89915,24,011,1,2014,F,0,0,0,1,0,0,0
89916,28,011,24,2014,M,1,0,0,0,0,0,0
89917,28,011,24,2014,M,1,0,0,0,0,0,0
89918,9,005,31,2014,M,1,0,0,0,0,0,0
89919,3,001,18,2014,M,1,0,0,0,0,0,0
89920,34,005,8,2014,M,1,0,0,0,0,0,0
89921,5,003,14,2014,M,1,0,0,0,0,0,0
89922,12,010,9,2022,M,0,1,0,0,0,0,0
89923,30,025,25,2014,F,0,1,0,0,0,0,0
89924,30,025,25,2014,O,0,1,0,0,0,0,0
89925,24,011,20,2014,F,1,0,0,0,0,0,0
89926,24,011,20,2014,F,1,0,0,0,0,0,0
89927,13,008,2,2014,F,1,0,0,0,0,0,0
89928,27,011,29,2014,F,1,0,0,0,0,0,0
89929,27,011,29,2014,F,1,0,0,0,0,0,0
89930,37,025,3,2014,F,1,0,0,0,0,0,0
89931,24,011,27,2014,F,0,0,0,1,0,0,0
89932,42,018,4,2014,M,0,0,0,1,0,0,0
89933,9,005,4,2014,M,1,0,0,0,0,0,0
89934,10,004,30,2014,F,0,0,0,1,0,0,0
89935,42,018,17,2014,M,1,0,0,0,0,0,0
89936,10,004,15,2014,M,1,0,0,0,0,0,0
89937,15,007,17,2014,M,1,0,0,0,0,0,0
89938,14,008,1,2014,M,0,0,0,1,0,0,0
89939,27,011,18,2014,F,0,1,0,0,0,0,0
89940,7,004,31,2014,F,1,0,0,0,0,0,0
89941,5,002,2,2014,M,1,0,0,0,0,0,0
89942,5,002,2,2014,M,1,0,0,0,0,0,0
89943,5,002,2,2014,M,1,0,0,0,0,0,0
89944,5,002,2,2014,M,1,0,0,0,0,0,0
89945,5,002,2,2014,M,1,0,0,0,0,0,0
89946,29,015,22,2014,M,1,0,0,0,0,0,0
89947,8,004,1,2014,M,1,0,0,0,0,0,0
89948,20,002,24,2014,M,1,0,0,0,0,0,0
89949,12,009,18,2014,M,0,1,0,0,0,0,0
89950,24,010,25,2014,M,1,0,0,0,0,0,0
89951,39,017,2,2014,M,0,0,0,1,0,0,0
89952,15,007,31,2014,M,1,0,0,0,0,0,0
89953,24,011,23,2014,F,1,0,0,0,0,0,0
89954,28,015,23,2014,M,1,0,0,0,0,0,0
89955,28,015,23,2014,M,1,0,0,0,0,0,0
89956,37,015,14,2014,M,1,0,0,0,0,0,0
89957,35,017,25,2014,M,0,0,0,1,0,0,0
89958,4,002,2,2014,M,1,0,0,0,0,0,0
89959,13,008,14,2014,M,0,1,0,0,0,0,0
89960,13,008,14,2014,M,0,1,0,0,0,0,0
89961,3,002,20,2014,M,1,0,0,0,0,0,0
89962,3,002,20,2014,M,1,0,0,0,0,0,0
89963,28,011,4,2014,M,1,0,0,0,0,0,0
89964,7,004,8,2014,F,1,0,0,0,0,0,0
89965,16,009,1,2014,M,1,0,0,0,0,0,0
89966,34,005,2,2014,M,1,0,0,0,0,0,0
89967,17,007,2,2014,M,1,0,0,0,0,0,0
89968,8,006,18,2014,M,1,0,0,0,0,0,0
89969,37,025,26,2014,F,1,0,0,0,0,0,0
89970,33,017,12,2014,M,1,0,0,0,0,0,0
89971,25,012,2,2014,F,0,1,0,0,0,0,0
89972,48,024,18,2014,F,0,1,0,0,0,0,0
89973,34,005,17,2014,F,1,0,0,0,0,0,0
89974,39,017,18,2014,M,0,1,0,0,0,0,0
89975,5,003,4,2014,M,1,0,0,0,0,0,0
89976,22,010,25,2014,M,0,1,0,0,0,0,0
89977,20,009,3,2014,M,0,1,0,0,0,0,0
89978,15,007,6,2014,F,1,0,0,0,0,0,0
89979,22,010,20,2014,M,0,1,0,0,0,0,0
89980,34,005,17,2014,F,1,0,0,0,0,0,0
89981,37,015,9,2014,F,1,0,0,0,0,0,0
89982,39,017,14,2014,M,0,0,0,1,0,0,0
89983,17,007,21,2014,M,1,0,0,0,0,0,0
89984,37,015,29,2014,M,1,0,0,0,0,0,0
89985,21,022,4,2014,M,1,0,0,0,0,0,0
89986,3,002,30,2014,M,1,0,0,0,0,0,0
89987,11,009,13,2014,M,1,0,0,0,0,0,0
89988,28,011,19,2014,F,1,0,0,0,0,0,0
89989,27,011,6,2014,M,1,0,0,0,0,0,0
89990,27,011,6,2014,M,1,0,0,0,0,0,0
89991,27,011,6,2014,M,1,0,0,0,0,0,0
89992,27,011,6,2014,M,1,0,0,0,0,0,0
89993,21,006,30,2014,M,1,0,0,0,0,0,0
89994,42,001,10,2014,F,1,0,0,0,0,0,0
89995,23,008,21,2014,F,0,1,0,0,0,0,0
89996,24,011,14,2014,F,1,0,0,0,0,0,0
89997,42,018,27,2014,F,0,0,0,1,0,0,0
89998,14,008,1,2014,F,0,1,0,0,0,0,0
89999,46,019,2,2014,F,1,0,0,0,0,0,0
90000,37,015,8,2014,F,1,0,0,0,0,0,0
90001,2,011,21,2014,F,1,0,0,0,0,0,0
90002,44,019,20,2014,M,1,0,0,0,0,0,0
90003,20,007,29,2014,M,1,0,0,0,0,0,0
90004,20,002,24,2014,M,1,0,0,0,0,0,0
90005,24,011,1,2014,F,1,0,0,0,0,0,0
90006,24,011,1,2014,O,1,0,0,0,0,0,0
90007,37,025,10,2014,M,1,0,0,0,0,0,0
90008,42,001,23,2014,M,1,0,0,0,0,0,0
90009,6,006,1,2014,M,1,0,0,0,0,0,0
90010,42,001,19,2014,M,0,0,0,1,0,0,0
90011,24,010,12,2014,M,1,0,0,0,0,0,0
90012,49,024,15,2014,M,1,0,0,0,0,0,0
90013,25,010,21,2014,M,0,1,0,0,0,0,0
90014,12,009,25,2014,M,0,1,0,0,0,0,0
90015,9,005,22,2014,M,1,0,0,0,0,0,0
90016,28,015,21,2014,M,1,0,0,0,0,0,0
90017,2,001,7,2014,M,1,0,0,0,0,0,0
90018,37,025,23,2014,M,0,1,0,0,0,0,0
90019,2,001,16,2014,M,1,0,0,0,0,0,0
90020,37,025,15,2014,M,1,0,0,0,0,0,0
90021,37,025,15,2014,M,1,0,0,0,0,0,0
90022,46,019,24,2014,M,0,1,0,0,0,0,0
90023,20,003,28,2014,F,1,0,0,0,0,0,0
90024,24,010,3,2014,M,1,0,0,0,0,0,0
90025,42,001,3,2014,M,1,0,0,0,0,0,0
90026,17,006,31,2014,F,1,0,0,0,0,0,0
90027,17,006,31,2014,F,1,0,0,0,0,0,0
90028,17,006,25,2014,M,1,0,0,0,0,0,0
90029,37,015,12,2014,M,1,0,0,0,0,0,0
90030,10,004,20,2014,F,1,0,0,0,0,0,0
90031,34,005,27,2014,M,1,0,0,0,0,0,0
90032,34,005,27,2014,M,1,0,0,0,0,0,0
90033,3,009,15,2014,F,1,0,0,0,0,0,0
90034,27,011,25,2014,F,1,0,0,0,0,0,0
90035,43,018,29,2014,F,1,0,0,0,0,0,0
90036,16,007,21,2014,F,1,0,0,0,0,0,0
90037,16,009,28,2014,F,1,0,0,0,0,0,0
90038,37,025,13,2014,M,1,0,0,0,0,0,0
90039,20,003,18,2014,M,1,0,0,0,0,0,0
90040,30,025,9,2014,F,0,1,0,0,0,0,0
90041,28,011,8,2014,F,1,0,0,0,0,0,0
90042,28,015,3,2014,F,1,0,0,0,0,0,0
90043,3,002,19,2014,F,1,0,0,0,0,0,0
90044,38,016,3,2014,M,0,1,0,0,0,0,0
90045,8,004,28,2014,M,1,0,0,0,0,0,0
90046,32,014,19,2014,M,0,1,0,0,0,0,0
90047,24,011,16,2014,F,1,0,0,0,0,0,0
90048,28,011,26,2014,F,1,0,0,0,0,0,0
90049,15,007,24,2014,F,1,0,0,0,0,0,0
90050,23,008,1,2014,F,0,0,0,1,0,0,0
90051,35,025,12,2014,M,0,1,0,0,0,0,0
90052,6,003,6,2014,M,1,0,0,0,0,0,0
90053,37,025,19,2014,M,1,0,0,0,0,0,0
90054,27,011,8,2014,F,1,0,0,0,0,0,0
90055,27,011,8,2014,F,1,0,0,0,0,0,0
90056,11,009,15,2014,M,0,1,0,0,0,0,0
90057,21,006,12,2014,M,1,0,0,0,0,0,0
90058,20,003,12,2014,F,1,0,0,0,0,0,0
90059,11,009,11,2014,M,0,0,0,1,0,0,0
90060,20,003,22,2014,M,1,0,0,0,0,0,0
90061,27,011,24,2014,M,1,0,0,0,0,0,0
90062,27,011,24,2014,M,1,0,0,0,0,0,0
90063,17,006,4,2014,M,1,0,0,0,0,0,0
90064,6,007,21,2014,M,1,0,0,0,0,0,0
90065,27,011,31,2014,M,1,0,0,0,0,0,0
90066,6,006,11,2014,M,1,0,0,0,0,0,0
90067,6,006,11,2014,M,1,0,0,0,0,0,0
90068,28,015,3,2014,F,1,0,0,0,0,0,0
90069,28,011,3,2014,F,1,0,0,0,0,0,0
90070,6,003,1,2014,M,1,0,0,0,0,0,0
90071,42,018,2,2014,F,1,0,0,0,0,0,0
90072,27,011,9,2014,F,1,0,0,0,0,0,0
90073,12,009,3,2014,F,0,1,0,0,0,0,0
90074,27,011,3,2014,M,1,0,0,0,0,0,0
90075,42,001,4,2014,M,1,0,0,0,0,0,0
90076,3,001,25,2014,F,1,0,0,0,0,0,0
90077,42,001,9,2014,M,1,0,0,0,0,0,0
90078,45,017,9,2014,M,0,1,0,0,0,0,0
90079,46,019,20,2014,M,0,1,0,0,0,0,0
90080,28,011,10,2014,F,1,0,0,0,0,0,0
90081,9,005,28,2014,M,1,0,0,0,0,0,0
90082,49,024,27,2014,F,1,0,0,0,0,0,0
90083,16,009,3,2014,F,0,1,0,0,0,0,0
90084,8,006,8,2014,F,1,0,0,0,0,0,0
90085,28,011,29,2014,F,1,0,0,0,0,0,0
90086,21,006,7,2014,M,1,0,0,0,0,0,0
90087,42,018,27,2014,M,0,0,0,1,0,0,0
90088,42,018,27,2014,M,0,0,0,1,0,0,0
90089,42,018,16,2014,F,0,0,0,1,0,0,0
90090,28,011,29,2014,M,1,0,0,0,0,0,0
90091,28,011,20,2014,F,1,0,0,0,0,0,0
90092,1,014,30,2014,F,1,0,0,0,0,0,0
90093,9,005,13,2014,M,1,0,0,0,0,0,0
90094,18,008,10,2014,M,1,0,0,0,0,0,0
90095,8,004,16,2014,M,1,0,0,0,0,0,0
90096,34,022,31,2014,O,1,0,0,0,0,0,0
90097,28,015,26,2014,O,1,0,0,0,0,0,0
90098,3,002,1,2014,M,1,0,0,0,0,0,0
90099,42,001,20,2014,M,1,0,0,0,0,0,0
90100,42,018,9,2014,M,1,0,0,0,0,0,0
90101,42,001,14,2014,F,1,0,0,0,0,0,0
90102,42,001,14,2014,O,1,0,0,0,0,0,0
90103,42,001,12,2014,M,1,0,0,0,0,0,0
90104,39,017,7,2014,F,0,0,0,1,0,0,0
90105,3,002,19,2014,M,1,0,0,0,0,0,0
90106,20,009,29,2014,M,1,0,0,0,0,0,0
90107,16,007,3,2014,M,1,0,0,0,0,0,0
90108,4,002,18,2014,M,1,0,0,0,0,0,0
90109,9,005,26,2014,F,1,0,0,0,0,0,0
90110,4,001,1,2014,M,1,0,0,0,0,0,0
90111,4,001,1,2014,M,1,0,0,0,0,0,0
90112,4,001,1,2014,M,1,0,0,0,0,0,0
90113,28,011,17,2014,F,1,0,0,0,0,0,0
90114,3,002,3,2014,M,1,0,0,0,0,0,0
90115,11,009,30,2014,M,0,1,0,0,0,0,0
90116,15,007,9,2022,M,1,0,0,0,0,0,0
90117,2,011,1,2014,M,1,0,0,0,0,0,0
90118,18,008,13,2014,M,0,0,0,0,1,0,0
90119,19,022,8,2014,M,1,0,0,0,0,0,0
90120,42,001,28,2014,M,0,0,0,1,0,0,0
90121,24,010,20,2014,F,1,0,0,0,0,0,0
90122,24,011,3,2014,F,1,0,0,0,0,0,0
90123,28,015,4,2014,M,1,0,0,0,0,0,0
90124,42,018,31,2014,M,1,0,0,0,0,0,0
90125,24,011,16,2014,M,1,0,0,0,0,0,0
90126,27,011,10,2014,M,1,0,0,0,0,0,0
90127,19,022,12,2014,M,0,1,0,0,0,0,0
90128,19,022,12,2014,M,0,0,0,1,0,0,0
90129,5,003,12,2014,F,1,0,0,0,0,0,0
90130,37,025,2,2014,M,0,1,0,0,0,0,0
90131,9,005,25,2014,M,1,0,0,0,0,0,0
90132,29,025,22,2014,M,0,1,0,0,0,0,0
90133,21,006,9,2014,M,1,0,0,0,0,0,0
90134,6,003,22,2014,M,1,0,0,0,0,0,0
90135,6,003,22,2014,M,1,0,0,0,0,0,0
90136,25,010,7,2014,F,1,0,0,0,0,0,0
90137,15,008,5,2014,M,1,0,0,0,0,0,0
90138,15,008,24,2014,M,1,0,0,0,0,0,0
90139,15,008,24,2014,M,1,0,0,0,0,0,0
90140,11,009,3,2014,M,0,1,0,0,0,0,0
90141,15,008,4,2014,F,1,0,0,0,0,0,0
90142,29,025,31,2014,M,0,0,1,0,0,0,0
90143,28,011,16,2014,F,0,0,0,1,0,0,0
90144,29,015,1,2014,F,1,0,0,0,0,0,0
90145,20,003,2,2014,M,1,0,0,0,0,0,0
90146,24,010,5,2014,F,1,0,0,0,0,0,0
90147,24,010,5,2014,O,1,0,0,0,0,0,0
90148,25,012,3,2014,M,0,1,0,0,0,0,0
90149,40,024,3,2014,M,0,1,0,0,0,0,0
90150,27,011,31,2014,F,1,0,0,0,0,0,0
90151,9,005,8,2014,M,1,0,0,0,0,0,0
90152,24,011,24,2014,M,1,0,0,0,0,0,0
90153,12,010,19,2014,M,0,1,0,0,0,0,0
90154,8,004,2,2014,F,1,0,0,0,0,0,0
90155,27,011,12,2014,F,1,0,0,0,0,0,0
90156,1,014,14,2014,F,0,0,0,1,0,0,0
90157,20,003,8,2014,M,1,0,0,0,0,0,0
90158,20,003,8,2014,M,1,0,0,0,0,0,0
90159,20,002,22,2014,M,1,0,0,0,0,0,0
90160,43,018,4,2014,M,0,0,0,1,0,0,0
90161,28,011,12,2014,M,1,0,0,0,0,0,0
90162,28,011,12,2014,F,1,0,0,0,0,0,0
90163,8,004,3,2014,M,1,0,0,0,0,0,0
90164,2,012,25,2014,M,1,0,0,0,0,0,0
90165,45,016,3,2014,M,0,1,0,0,0,0,0
90166,20,003,17,2014,M,0,1,0,0,0,0,0
90167,42,001,8,2014,M,1,0,0,0,0,0,0
90168,27,011,8,2014,F,1,0,0,0,0,0,0
90169,7,004,31,2014,M,1,0,0,0,0,0,0
90170,28,011,13,2014,M,1,0,0,0,0,0,0
90171,2,012,19,2014,M,1,0,0,0,0,0,0
90172,2,012,19,2014,M,1,0,0,0,0,0,0
90173,2,012,19,2014,M,1,0,0,0,0,0,0
90174,13,008,12,2014,F,0,1,0,0,0,0,0
90175,25,010,13,2014,M,0,1,0,0,0,0,0
90176,46,019,14,2014,M,1,0,0,0,0,0,0
90177,28,015,7,2014,M,1,0,0,0,0,0,0
90178,1,014,29,2014,M,0,0,0,1,0,0,0
90179,42,001,15,2014,F,0,0,0,1,0,0,0
90180,8,004,26,2014,M,1,0,0,0,0,0,0
90181,28,011,29,2014,M,1,0,0,0,0,0,0
90182,2,001,18,2014,M,1,0,0,0,0,0,0
90183,23,008,11,2014,M,0,0,0,1,0,0,0
90184,28,011,22,2014,O,1,0,0,0,0,0,0
90185,6,006,10,2014,F,1,0,0,0,0,0,0
90186,24,010,7,2014,F,1,0,0,0,0,0,0
90187,42,018,23,2014,F,0,1,0,0,0,0,0
90188,27,011,3,2014,O,1,0,0,0,0,0,0
90189,27,011,3,2014,O,1,0,0,0,0,0,0
90190,27,011,28,2014,F,1,0,0,0,0,0,0
90191,37,015,17,2014,O,1,0,0,0,0,0,0
90192,37,015,17,2014,O,1,0,0,0,0,0,0
90193,26,012,2,2014,M,0,1,0,0,0,0,0
90194,26,012,2,2014,M,0,1,0,0,0,0,0
90195,24,010,26,2014,F,1,0,0,0,0,0,0
90196,46,020,29,2014,F,1,0,0,0,0,0,0
90197,48,020,31,2014,M,1,0,0,0,0,0,0
90198,9,005,13,2014,M,1,0,0,0,0,0,0
90199,9,005,13,2014,F,1,0,0,0,0,0,0
90200,26,014,25,2014,M,0,1,0,0,0,0,0
90201,14,008,12,2014,M,0,1,0,0,0,0,0
90202,37,025,19,2014,F,1,0,0,0,0,0,0
90203,37,025,19,2014,M,1,0,0,0,0,0,0
90204,17,007,31,2014,M,1,0,0,0,0,0,0
90205,10,004,2,2014,M,1,0,0,0,0,0,0
90206,39,017,13,2014,M,0,1,0,0,0,0,0
90207,39,017,13,2014,M,0,1,0,0,0,0,0
90208,28,011,4,2014,F,1,0,0,0,0,0,0
90209,28,011,4,2014,F,1,0,0,0,0,0,0
90210,15,007,26,2014,M,1,0,0,0,0,0,0
90211,24,010,5,2014,M,1,0,0,0,0,0,0
90212,28,010,1,2014,M,0,1,0,0,0,0,0
90213,8,004,4,2014,M,1,0,0,0,0,0,0
90214,16,008,12,2014,F,1,0,0,0,0,0,0
90215,31,025,18,2014,M,0,1,0,0,0,0,0
90216,21,006,31,2014,M,1,0,0,0,0,0,0
90217,28,011,15,2014,M,1,0,0,0,0,0,0
90218,28,011,21,2014,M,1,0,0,0,0,0,0
90219,28,011,16,2014,M,1,0,0,0,0,0,0
90220,6,006,26,2014,M,1,0,0,0,0,0,0
90221,34,005,12,2014,M,1,0,0,0,0,0,0
90222,24,010,21,2014,F,1,0,0,0,0,0,0
90223,13,008,1,2014,F,0,1,0,0,0,0,0
90224,36,025,24,2014,M,0,1,0,0,0,0,0
90225,4,002,20,2014,M,1,0,0,0,0,0,0
90226,12,009,1,2014,M,0,1,0,0,0,0,0
90227,27,011,31,2014,F,1,0,0,0,0,0,0
90228,7,004,26,2014,M,1,0,0,0,0,0,0
90229,34,022,10,2014,F,1,0,0,0,0,0,0
90230,28,011,18,2014,F,1,0,0,0,0,0,0
90231,46,019,5,2014,M,1,0,0,0,0,0,0
90232,8,006,29,2014,F,1,0,0,0,0,0,0
90233,42,001,24,2014,M,0,0,0,1,0,0,0
90234,9,005,31,2014,F,1,0,0,0,0,0,0
90235,2,011,29,2014,F,1,0,0,0,0,0,0
90236,42,001,1,2014,M,0,1,0,0,0,0,0
90237,16,009,10,2014,F,1,0,0,0,0,0,0
90238,6,007,4,2014,M,1,0,0,0,0,0,0
90239,24,011,31,2014,F,1,0,0,0,0,0,0
90240,27,011,27,2014,F,1,0,0,0,0,0,0
90241,42,001,14,2014,M,1,0,0,0,0,0,0
90242,37,025,22,2014,M,0,1,0,0,0,0,0
90243,2,001,17,2014,M,0,1,0,0,0,0,0
90244,29,025,4,2014,M,1,0,0,0,0,0,0
90245,21,022,27,2014,F,1,0,0,0,0,0,0
90246,40,020,15,2014,F,0,0,0,1,0,0,0
90247,15,007,16,2014,F,1,0,0,0,0,0,0
90248,17,006,4,2014,M,1,0,0,0,0,0,0
90249,28,011,7,2014,F,1,0,0,0,0,0,0
90250,42,018,9,2014,M,0,0,0,1,0,0,0
90251,27,011,29,2014,O,1,0,0,0,0,0,0
90252,27,011,1,2014,O,1,0,0,0,0,0,0
90253,27,011,29,2014,O,1,0,0,0,0,0,0
90254,18,008,15,2014,M,1,0,0,0,0,0,0
90255,29,015,26,2014,O,1,0,0,0,0,0,0
90256,29,015,26,2014,O,1,0,0,0,0,0,0
90257,12,009,3,2014,M,0,1,0,0,0,0,0
90258,8,006,14,2014,F,1,0,0,0,0,0,0
90259,27,011,2,2014,M,1,0,0,0,0,0,0
90260,27,011,2,2014,M,1,0,0,0,0,0,0
90261,5,003,22,2014,M,1,0,0,0,0,0,0
90262,16,009,18,2014,F,1,0,0,0,0,0,0
90263,6,003,14,2014,F,1,0,0,0,0,0,0
90264,16,007,10,2014,M,1,0,0,0,0,0,0
90265,17,007,1,2014,F,1,0,0,0,0,0,0
90266,20,009,2,2014,F,1,0,0,0,0,0,0
90267,20,009,2,2014,F,1,0,0,0,0,0,0
90268,27,011,14,2014,F,1,0,0,0,0,0,0
90269,4,002,20,2014,M,1,0,0,0,0,0,0
90270,46,019,21,2014,M,1,0,0,0,0,0,0
90271,2,001,14,2014,F,1,0,0,0,0,0,0
90272,26,014,26,2014,M,1,0,0,0,0,0,0
90273,7,004,15,2014,F,1,0,0,0,0,0,0
90274,28,015,11,2014,M,1,0,0,0,0,0,0
90275,43,019,30,2014,M,0,0,0,1,0,0,0
90276,24,011,2,2014,M,1,0,0,0,0,0,0
90277,28,015,9,2014,F,1,0,0,0,0,0,0
90278,28,015,9,2014,F,0,0,0,1,0,0,0
90279,34,005,29,2014,F,1,0,0,0,0,0,0
90280,11,009,18,2014,O,1,0,0,0,0,0,0
90281,37,025,12,2014,M,0,1,0,0,0,0,0
90282,2,001,15,2014,M,1,0,0,0,0,0,0
90283,25,012,19,2014,M,0,0,0,1,0,0,0
90284,41,016,8,2014,M,1,0,0,0,0,0,0
90285,15,007,22,2014,M,1,0,0,0,0,0,0
90286,43,018,22,2014,F,1,0,0,0,0,0,0
90287,21,006,18,2014,M,1,0,0,0,0,0,0
90288,19,022,15,2014,M,0,0,0,1,0,0,0
90289,27,011,1,2014,M,1,0,0,0,0,0,0
90290,6,006,30,2014,F,1,0,0,0,0,0,0
90291,28,015,17,2014,F,1,0,0,0,0,0,0
90292,45,017,2,2014,F,0,0,0,0,0,1,0
90293,34,022,17,2014,M,1,0,0,0,0,0,0
90294,37,015,18,2014,F,1,0,0,0,0,0,0
90295,20,003,5,2014,M,1,0,0,0,0,0,0
90296,24,010,13,2014,M,1,0,0,0,0,0,0
90297,6,003,21,2014,O,1,0,0,0,0,0,0
90298,28,011,13,2014,M,1,0,0,0,0,0,0
90299,28,011,13,2014,M,1,0,0,0,0,0,0
90300,28,011,13,2014,M,0,0,0,1,0,0,0
90301,6,006,26,2014,M,1,0,0,0,0,0,0
90302,32,018,1,2014,M,0,0,0,1,0,0,0
90303,32,018,1,2014,M,0,0,0,1,0,0,0
90304,16,007,10,2014,M,1,0,0,0,0,0,0
90305,13,008,23,2014,M,1,0,0,0,0,0,0
90306,46,019,24,2014,M,1,0,0,0,0,0,0
90307,34,005,1,2014,M,1,0,0,0,0,0,0
90308,16,009,29,2014,F,1,0,0,0,0,0,0
90309,38,016,10,2014,F,1,0,0,0,0,0,0
90310,24,010,17,2014,M,1,0,0,0,0,0,0
90311,24,010,17,2014,M,1,0,0,0,0,0,0
90312,2,011,17,2014,O,1,0,0,0,0,0,0
90313,9,006,6,2014,F,1,0,0,0,0,0,0
90314,5,002,1,2014,M,1,0,0,0,0,0,0
90315,10,004,22,2014,M,0,0,0,1,0,0,0
90316,24,010,4,2014,M,1,0,0,0,0,0,0
90317,27,011,21,2014,F,0,1,0,0,0,0,0
90318,7,004,7,2014,M,1,0,0,0,0,0,0
